Fx,Fy,Fz,Mx,My,Mz
1.145707368850708,-9.726502418518066,-1.3916903734207153,-0.10700447857379913,-0.09225456416606903,0.062325868755578995
1.1612969636917114,-9.798563003540039,-1.4537912607192993,-0.10813166946172714,-0.09248918294906616,0.0620323047041893
1.132549524307251,-9.695060729980469,-1.4142018556594849,-0.105711430311203,-0.0920344665646553,0.062162645161151886
1.06938636302948,-9.7081880569458,-1.3711000680923462,-0.10573448240756989,-0.09068454802036285,0.0621332973241806
1.1190532445907593,-9.77688980102539,-1.3903051614761353,-0.10780360549688339,-0.09182688593864441,0.061995647847652435
1.1534686088562012,-9.660261154174805,-1.3938173055648804,-0.10536030679941177,-0.0927221029996872,0.062155332416296005
1.1348252296447754,-9.715718269348145,-1.3701869249343872,-0.10703627020120621,-0.09174612909555435,0.06150311976671219
1.1874372959136963,-9.748828887939453,-1.3919955492019653,-0.10734092444181442,-0.0929194763302803,0.06185551732778549
1.1749401092529297,-9.774054527282715,-1.391412377357483,-0.10774156451225281,-0.09271659702062607,0.062179841101169586
1.123958945274353,-9.761269569396973,-1.411965012550354,-0.10735452175140381,-0.09155598282814026,0.06184375286102295
1.1825320720672607,-9.764449119567871,-1.370335340499878,-0.10779000073671341,-0.09319039434194565,0.06200741231441498
1.1398987770080566,-9.713430404663086,-1.4130584001541138,-0.10660145431756973,-0.09250461310148239,0.061998069286346436
1.155003309249878,-9.765883445739746,-1.3698365688323975,-0.10782156139612198,-0.09275101870298386,0.062160030007362366
1.0833457708358765,-9.75992202758789,-1.3908400535583496,-0.10694406181573868,-0.09090641885995865,0.061823416501283646
1.0833457708358765,-9.75992202758789,-1.3908400535583496,-0.10694406181573868,-0.09090641885995865,0.061823416501283646
1.1099998950958252,-9.709534645080566,-1.3922251462936401,-0.10614494234323502,-0.09133409708738327,0.062153637409210205
1.1506130695343018,-9.710881233215332,-1.413350224494934,-0.10655539482831955,-0.09198366105556488,0.06217397376894951
1.1506130695343018,-9.710881233215332,-1.413350224494934,-0.10655539482831955,-0.09198366105556488,0.06217397376894951
1.1372859477996826,-9.736075401306152,-1.412657618522644,-0.10695496201515198,-0.09176982194185257,0.06200886517763138
1.123958945274353,-9.761269569396973,-1.411965012550354,-0.10735452175140381,-0.09155598282814026,0.06184375286102295
1.1117039918899536,-9.75852108001709,-1.3914483785629272,-0.10691358149051666,-0.09135675430297852,0.062160223722457886
1.1299359798431396,-9.717705726623535,-1.4138011932373047,-0.10606493800878525,-0.09129967540502548,0.06217343360185623
1.1233270168304443,-9.684340476989746,-1.3929177522659302,-0.10574537515640259,-0.09154793620109558,0.062318746000528336
1.1682569980621338,-9.712028503417969,-1.41366708278656,-0.10657096654176712,-0.09295493364334106,0.062334876507520676
1.1682569980621338,-9.712028503417969,-1.41366708278656,-0.10657096654176712,-0.09295493364334106,0.062334876507520676
1.1599090099334717,-9.750262260437012,-1.3914965391159058,-0.10737248510122299,-0.09248010069131851,0.06200814247131348
