Fx,Fy,Fz,Mx,My,Mz
0.6007664203643799,-10.58329963684082,-1.4527781009674072,-0.11921325325965881,-0.08245290070772171,0.05688200891017914
0.5579640865325928,-10.588915824890137,-1.472296953201294,-0.1197173148393631,-0.08177337795495987,0.056870780885219574
0.5503721237182617,-10.59852123260498,-1.4933738708496094,-0.1196688786149025,-0.08129958063364029,0.057043202221393585
0.5353407859802246,-10.574728965759277,-1.4934580326080322,-0.11929979920387268,-0.08106309920549393,0.056871503591537476
0.515235424041748,-10.623193740844727,-1.448677897453308,-0.12107241153717041,-0.08110379427671432,0.05684982240200043
0.46940186619758606,-10.566812515258789,-1.470956802368164,-0.11939471960067749,-0.07967591285705566,0.05635399743914604
0.5203096866607666,-10.550936698913574,-1.493542194366455,-0.11893071979284286,-0.08082660287618637,0.056699804961681366
0.5930113792419434,-10.549216270446777,-1.494856834411621,-0.1188831776380539,-0.08267662674188614,0.05655546486377716
0.515573263168335,-10.50992202758789,-1.495086431503296,-0.11768719553947449,-0.0810912474989891,0.056853584945201874
0.5306780338287354,-10.56237506866455,-1.45186448097229,-0.11890730261802673,-0.08133766800165176,0.057015560567379
0.5078861713409424,-10.60482406616211,-1.4498212337493896,-0.12018239498138428,-0.08063363283872604,0.05701439827680588
0.4994640648365021,-10.614397048950195,-1.4707887172698975,-0.12013287097215652,-0.08014889061450958,0.05669739469885826
0.5854928493499756,-10.587482452392578,-1.4727957248687744,-0.11968575417995453,-0.08221275359392166,0.056718163192272186
0.5153310298919678,-10.537897109985352,-1.5150201320648193,-0.11852877587080002,-0.08108759671449661,0.056861430406570435
0.5067403316497803,-10.604105949401855,-1.5127832889556885,-0.12017185986042023,-0.08060911297798157,0.05654254928231239
0.5660697817802429,-10.578657150268555,-1.5144011974334717,-0.11975739151239395,-0.08224456012248993,0.057205360382795334
0.5304358005523682,-10.590350151062012,-1.4717979431152344,-0.11974887549877167,-0.08133400231599808,0.05702340602874756
0.5443947315216064,-10.642085075378418,-1.4915380477905273,-0.12095846235752106,-0.08155588805675507,0.0567135252058506
0.5680902004241943,-10.628329277038574,-1.4505525827407837,-0.1205354779958725,-0.08228079229593277,0.05719437450170517
0.6317378878593445,-10.559252738952637,-1.4537874460220337,-0.11882927268743515,-0.0836380273103714,0.05720801278948784
0.5491527915000916,-10.493586540222168,-1.4542834758758545,-0.11721707880496979,-0.08128425478935242,0.057020921260118484
0.5538157820701599,-10.505940437316895,-1.4958771467208862,-0.11760957539081573,-0.08100967109203339,0.05687686428427696
0.520552396774292,-10.52296257019043,-1.4736084938049316,-0.11808913946151733,-0.08083026856184006,0.056691959500312805
0.5304358005523682,-10.590350151062012,-1.4717979431152344,-0.11974887549877167,-0.08133400231599808,0.05702340602874756
0.5127177238464355,-10.560542106628418,-1.51461923122406,-0.11888227611780167,-0.08035280555486679,0.05687222629785538
0.4985164701938629,-10.536782264709473,-1.5148128271102905,-0.1185142770409584,-0.08012726902961731,0.05718996003270149
0.48526284098625183,-10.59063720703125,-1.470982313156128,-0.11976487189531326,-0.0799233540892601,0.05701512098312378
0.4368152916431427,-10.626870155334473,-1.4908679723739624,-0.12014755606651306,-0.07879634201526642,0.057175058871507645
0.4993906319141388,-10.585736274719238,-1.51392662525177,-0.1192818433046341,-0.08013896644115448,0.05670711770653725
0.5069825649261475,-10.576130867004395,-1.492849588394165,-0.1193302795290947,-0.08061276376247406,0.056534696370363235
0.5565027594566345,-10.511955261230469,-1.4531400203704834,-0.11810709536075592,-0.08175438642501831,0.056856345385313034
0.5249428749084473,-10.577963829040527,-1.430094838142395,-0.11935530602931976,-0.08159762620925903,0.05667802318930626
0.5249428749084473,-10.577963829040527,-1.430094838142395,-0.11935530602931976,-0.08159762620925903,0.05667802318930626
0.5898395776748657,-10.52359390258789,-1.4322706460952759,-0.11847856640815735,-0.08194370567798615,0.057031527161598206
0.5579640865325928,-10.588915824890137,-1.472296953201294,-0.1197173148393631,-0.08177337795495987,0.056870780885219574
0.5260447859764099,-10.535348892211914,-1.51531183719635,-0.11848271638154984,-0.0805666446685791,0.05703733488917351
0.5345849990844727,-10.603357315063477,-1.4502105712890625,-0.12014975398778915,-0.08106204867362976,0.056372348219156265
0.5350985527038574,-10.602704048156738,-1.5133917331695557,-0.12014137953519821,-0.08105943351984024,0.05687935650348663
0.47921159863471985,-10.605539321899414,-1.512284278869629,-0.1202034205198288,-0.08016973733901978,0.05669516697525978
0.5412289500236511,-10.516138076782227,-1.4731576442718506,-0.11857960373163223,-0.08151423931121826,0.056692492216825485
0.5052785873413086,-10.527144432067871,-1.4936261177062988,-0.11856164038181305,-0.08059012144804001,0.056528106331825256
0.533636748790741,-10.52574348449707,-1.4942348003387451,-0.11853116005659103,-0.08104044198989868,0.056864913552999496
0.53558349609375,-10.546754837036133,-1.4735243320465088,-0.11845821887254715,-0.08106674998998642,0.056863658130168915
0.5582067966461182,-10.560941696166992,-1.4523632526397705,-0.11887574195861816,-0.08177704364061356,0.05686293542385101
0.5761966109275818,-10.548101425170898,-1.4946494102478027,-0.11886867880821228,-0.08171629905700684,0.05688399448990822
0.5353407859802246,-10.574728965759277,-1.4934580326080322,-0.11929979920387268,-0.08106309920549393,0.056871503591537476
0.5671865940093994,-10.59963607788086,-1.4935810565948486,-0.11968337744474411,-0.08225990831851959,0.05671467259526253
0.5078125,-10.576163291931152,-1.4929590225219727,-0.11933135986328125,-0.08062372356653214,0.05702412873506546
0.5521554946899414,-10.575843811035156,-1.4936652183532715,-0.1193142980337143,-0.08202341198921204,0.05654297396540642
0.5301930904388428,-10.618325233459473,-1.4917316436767578,-0.1205904632806778,-0.08133035153150558,0.05703125149011612
0.552985429763794,-10.575876235961914,-1.4937748908996582,-0.11931537091732025,-0.08203437179327011,0.05703240633010864
0.5519132614135742,-10.603818893432617,-1.513598918914795,-0.12015587836503983,-0.08201976120471954,0.056550826877355576
0.505865752696991,-10.55515193939209,-1.513669490814209,-0.11940430104732513,-0.0805974155664444,0.05702538415789604
0.5338794589042664,-10.49776840209961,-1.4743010997772217,-0.1176895797252655,-0.08104410767555237,0.056857068091630936
0.5487415194511414,-10.57819652557373,-1.4510128498077393,-0.11975126713514328,-0.08128684759140015,0.05702688917517662
0.5420588254928589,-10.516170501708984,-1.4732671976089478,-0.11858067661523819,-0.08152519166469574,0.05718192458152771
0.5220873355865479,-10.628583908081055,-1.4496276378631592,-0.12055039405822754,-0.08085916936397552,0.05669667199254036
0.5429329872131348,-10.565123558044434,-1.4723811149597168,-0.11934824287891388,-0.08153689652681351,0.056699082255363464
0.5154047012329102,-10.566557884216309,-1.4718821048736572,-0.11937980353832245,-0.08109752088785172,0.05685170739889145
0.5037079453468323,-10.612076759338379,-1.5135507583618164,-0.11969698220491409,-0.08089639991521835,0.05670291185379028
0.5396583080291748,-10.601069450378418,-1.4930822849273682,-0.11971493810415268,-0.0818205326795578,0.05686729773879051
0.5075697898864746,-10.604138374328613,-1.512892723083496,-0.12017294019460678,-0.08062007278203964,0.05703197419643402
0.553859531879425,-10.62483024597168,-1.4928884506225586,-0.12008293718099594,-0.08204606920480728,0.0565495640039444
0.5454671382904053,-10.614142417907715,-1.4717137813568115,-0.12011795490980148,-0.08157049864530563,0.05719510465860367
0.5629432201385498,-10.601956367492676,-1.4508190155029297,-0.12011927366256714,-0.08151238411664963,0.056709155440330505
