Fx,Fy,Fz,Mx,My,Mz
1.2563862800598145,-9.585895538330078,-1.5242048501968384,-0.10355973243713379,-0.09399249404668808,0.0632062554359436
1.2469209432601929,-9.603150367736816,-1.5228544473648071,-0.1044352576136589,-0.09350230544805527,0.06337021291255951
1.2742069959640503,-9.629691123962402,-1.543286919593811,-0.10524527728557587,-0.09393801540136337,0.06322543323040009
1.256143569946289,-9.613870620727539,-1.5441385507583618,-0.10440131276845932,-0.09398884326219559,0.06321410834789276
1.3196223974227905,-9.60142993927002,-1.524168848991394,-0.10438771545886993,-0.09535232931375504,0.06322586536407471
1.3054207563400269,-9.577669143676758,-1.524362564086914,-0.10401970893144608,-0.09512680768966675,0.06354360282421112
1.2694705724716187,-9.588676452636719,-1.5448311567306519,-0.10400175303220749,-0.0942026749253273,0.0633792132139206
1.2266682386398315,-9.594292640686035,-1.5643500089645386,-0.10450581461191177,-0.09352315217256546,0.06336798518896103
1.2042878866195679,-9.552131652832031,-1.565577507019043,-0.10324671119451523,-0.09281652420759201,0.06336086243391037
1.1967695951461792,-9.590397834777832,-1.5435166358947754,-0.10404930263757706,-0.09235263615846634,0.0635235607624054
1.2834296226501465,-9.640411376953125,-1.5645710229873657,-0.10521133244037628,-0.09442455321550369,0.06306932866573334
1.2634930610656738,-9.63223934173584,-1.5429953336715698,-0.10529133677482605,-0.09445898979902267,0.06304953247308731
1.2901471853256226,-9.581851959228516,-1.5443804264068604,-0.10449221730232239,-0.0948866605758667,0.06337974965572357
1.2318161725997925,-9.550697326660156,-1.5660765171051025,-0.10321515053510666,-0.09325588494539261,0.06320824474096298
1.3196223974227905,-9.60142993927002,-1.524168848991394,-0.10438771545886993,-0.09535232931375504,0.06322586536407471
1.291506290435791,-9.57485580444336,-1.5036267042160034,-0.10357661545276642,-0.09490566700696945,0.0628812164068222
1.2171012163162231,-9.52759075164795,-1.5030890703201294,-0.10285551846027374,-0.09303297847509384,0.06301896274089813
1.2768200635910034,-9.607046127319336,-1.5436879396438599,-0.10489177703857422,-0.09467282146215439,0.06321463733911514
1.2544392347335815,-9.564884185791016,-1.5449153184890747,-0.10363267362117767,-0.09396617859601974,0.06320751458406448
1.245216727256775,-9.554163932800293,-1.5236310958862305,-0.10366661846637726,-0.09347964823246002,0.06336362659931183
1.3344107866287231,-9.653196334838867,-1.5440183877944946,-0.10559837520122528,-0.0955851599574089,0.06340540945529938
1.2644919157028198,-9.575636863708496,-1.566308856010437,-0.10359980911016464,-0.09446366876363754,0.06354083120822906
1.214340090751648,-9.562883377075195,-1.5869712829589844,-0.1032138466835022,-0.09331399947404861,0.06369418650865555
1.2286152839660645,-9.615303993225098,-1.5436395406723022,-0.10443287342786789,-0.0935494676232338,0.06336672604084015
1.2185626029968262,-9.604552268981934,-1.52224600315094,-0.10446573793888092,-0.093051977455616,0.06303340941667557
1.2043613195419312,-9.580792427062988,-1.5224395990371704,-0.10409774631261826,-0.09282644838094711,0.06335113197565079
1.2692283391952515,-9.61665153503418,-1.5647648572921753,-0.10484333336353302,-0.09419900923967361,0.06338705867528915
1.1965268850326538,-9.618371963500977,-1.5634503364562988,-0.10489088296890259,-0.09234898537397385,0.06353141367435455
1.2060656547546387,-9.629777908325195,-1.5216628313064575,-0.1048663854598999,-0.09284909814596176,0.06335772573947906
1.2329620122909546,-9.55141544342041,-1.5031142234802246,-0.10322568565607071,-0.09328041970729828,0.06368009746074677
1.241942286491394,-9.590110778808594,-1.5443321466445923,-0.10403331369161606,-0.09376329928636551,0.06353183090686798
1.241942286491394,-9.590110778808594,-1.5443321466445923,-0.10403331369161606,-0.09376329928636551,0.06353183090686798
1.296756625175476,-9.615217208862305,-1.5652636289596558,-0.10481177270412445,-0.0946383848786354,0.06323443353176117
1.233351707458496,-9.656318664550781,-1.5420955419540405,-0.10567639768123627,-0.09328480809926987,0.06321295350790024
1.1757605075836182,-9.61016845703125,-1.5417648553848267,-0.1049698069691658,-0.09237246960401535,0.063022181391716
1.2659533023834229,-9.652597427368164,-1.5854657888412476,-0.10521002858877182,-0.0944826677441597,0.0635552778840065
1.20574951171875,-9.6290922164917,-1.5847344398498535,-0.1048569306731224,-0.09283552318811417,0.0633753091096878
1.2335205078125,-9.59968376159668,-1.5652997493743896,-0.1039837896823883,-0.09327854961156845,0.06321483850479126
1.2321323156356812,-9.551383018493652,-1.5030049085617065,-0.10322459787130356,-0.0932694748044014,0.06319066137075424
1.2414283752441406,-9.590764045715332,-1.4811512231826782,-0.1040416806936264,-0.09376593679189682,0.06302483379840851
1.3013899326324463,-9.642244338989258,-1.5018162727355957,-0.10523635894060135,-0.09540943056344986,0.06321266293525696
1.2920936346054077,-9.602863311767578,-1.5236700773239136,-0.1044192761182785,-0.09491296857595444,0.06337849050760269
1.188347578048706,-9.599970817565918,-1.5644841194152832,-0.1039997786283493,-0.09186788648366928,0.06320656090974808
1.2451432943344116,-9.525503158569336,-1.566769003868103,-0.10281559079885483,-0.09346972405910492,0.06337335705757141
1.241112232208252,-9.590078353881836,-1.5442227125167847,-0.1040322333574295,-0.09375234693288803,0.06304240971803665
1.2043613195419312,-9.580792427062988,-1.5224395990371704,-0.10409774631261826,-0.09282644838094711,0.06335113197565079
1.2318161725997925,-9.550697326660156,-1.5660765171051025,-0.10321515053510666,-0.09325588494539261,0.06320824474096298
1.2358908653259277,-9.605012893676758,-1.5856341123580933,-0.10447186976671219,-0.09400968998670578,0.06321188062429428
1.2675241231918335,-9.567665100097656,-1.5655415058135986,-0.10407469421625137,-0.09417636692523956,0.06338047236204147
1.2784509658813477,-9.627370834350586,-1.58604896068573,-0.10480938106775284,-0.09468554705381393,0.0632309541106224
1.2768200635910034,-9.607046127319336,-1.5436879396438599,-0.10489177703857422,-0.09467282146215439,0.06321463733911514
1.2993696928024292,-9.592572212219238,-1.5656646490097046,-0.1044582650065422,-0.09537317603826523,0.06322363764047623
1.3100837469100952,-9.590023040771484,-1.5659561157226562,-0.10441221296787262,-0.09485222399234772,0.0633995458483696
1.2468475103378296,-9.57448959350586,-1.5659923553466797,-0.10358422994613647,-0.09349238127470016,0.06337994337081909
