Fx,Fy,Fz,Mx,My,Mz
-0.10717654973268509,-9.955549240112305,-3.1122756004333496,-0.1224358007311821,-0.062199048697948456,0.05740772560238838
-0.14375907182693481,-9.889627456665039,-3.113696575164795,-0.12080869823694229,-0.061266884207725525,0.05771832913160324
-0.09467936307191849,-9.930322647094727,-3.112858772277832,-0.12203516066074371,-0.06240192800760269,0.057083409279584885
-0.08684540539979935,-9.892743110656738,-3.071848154067993,-0.12124202400445938,-0.06287939101457596,0.056903135031461716
-0.05678296834230423,-9.940327644348145,-3.0716798305511475,-0.12198018282651901,-0.06335236877202988,0.057246532291173935
-0.07146912813186646,-9.972517967224121,-3.1117405891418457,-0.12329533696174622,-0.06311952322721481,0.05757995694875717
-0.1013680100440979,-9.968622207641602,-3.090907096862793,-0.1228388249874115,-0.06194900721311569,0.05773553252220154
-0.11722899228334427,-9.944796562194824,-3.0908820629119873,-0.12246866524219513,-0.061701565980911255,0.0570744089782238
-0.09297533333301544,-9.97930908203125,-3.112082004547119,-0.12280379980802536,-0.06242458149790764,0.05708999186754227
-0.1349475383758545,-9.984957695007324,-3.1317105293273926,-0.1233089417219162,-0.06175602227449417,0.05756819620728493
-0.0515323281288147,-9.98068904876709,-3.1333165168762207,-0.12321533262729645,-0.06308508664369583,0.057599760591983795
