Timestamp,Fx,Fy,Fz,Mx,My,Mz,s0,s1,s2,s3,s4,s5,s6,s7
0.06958556175231934,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,236,228,406,380,248,454,394
0.07808971405029297,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,229,406,380,247,454,394
0.08539152145385742,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.09493589401245117,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.10205984115600586,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,230,407,380,247,454,395
0.10963273048400879,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.1166696548461914,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.12469077110290527,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,395
0.1321887969970703,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.13924837112426758,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,247,454,394
0.14749884605407715,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.15509462356567383,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.16214418411254883,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.16945433616638184,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.17736053466796875,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.18601465225219727,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.19353532791137695,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.20150017738342285,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,248,454,395
0.209578275680542,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,247,454,394
0.21883368492126465,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,236,228,406,380,248,454,394
0.22701048851013184,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.23406219482421875,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,236,228,406,380,248,454,394
0.2407245635986328,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.2476358413696289,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.2545468807220459,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.2617049217224121,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.26862525939941406,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.2754037380218506,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,248,454,394
0.2824981212615967,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.2889997959136963,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.29576802253723145,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,236,228,406,380,248,454,394
0.30219435691833496,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.3087165355682373,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,395
0.315352201461792,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.3223385810852051,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.3293907642364502,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,230,407,380,247,454,395
0.3361194133758545,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.3426706790924072,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.34926486015319824,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,229,406,380,248,454,394
0.3559095859527588,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,228,406,380,248,454,394
0.3630239963531494,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,236,228,406,380,248,454,394
0.36916542053222656,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,227,406,380,248,454,394
0.3755948543548584,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.3825724124908447,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,407,380,247,454,395
0.3908498287200928,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.39920949935913086,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,234,229,407,380,247,454,395
0.4067342281341553,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,230,407,380,247,454,395
0.41355204582214355,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,229,407,380,247,454,395
0.42086267471313477,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,41,235,229,407,380,247,454,394
0.427471399307251,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.4340701103210449,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
0.44106364250183105,-10.084640571732733,0.025815348363561544,0.011349411921204651,-0.0017258121188562904,-0.5442988446673894,-0.2954276968103526,40,235,228,406,380,248,454,394
