Timestamp,Fx,Fy,Fz,Mx,My,Mz,s0,s1,s2,s3,s4,s5,s6,s7
0.06760382652282715,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,148,332,319,188,145
0.07517552375793457,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.08315324783325195,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.09213542938232422,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.09884881973266602,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.10609769821166992,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.11346435546875,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.12088227272033691,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.12736105918884277,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.13517427444458008,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.14279723167419434,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.15030813217163086,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,188,145
0.1566934585571289,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.16329598426818848,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.17053794860839844,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
0.17833399772644043,10.084640571732733,-0.026090987230554367,0.010700548930978753,0.0010930727291132566,0.5436512373171608,0.295419601296829,434,464,375,147,332,319,187,145
