Timestamp,Fx,Fy,Fz,Mx,My,Mz,s0,s1,s2,s3,s4,s5,s6,s7
0.06419920921325684,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,348,330,282,413,291
0.07079839706420898,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.0784149169921875,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,330,281,413,291
0.08530163764953613,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,329,281,413,291
0.09396672248840332,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,350,329,281,413,291
0.1011502742767334,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,330,281,413,291
0.10955643653869629,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.11692976951599121,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.12468528747558594,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,348,330,282,413,291
0.1322765350341797,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,348,330,282,413,291
0.13994574546813965,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.14809370040893555,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,330,281,413,291
0.15571975708007812,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,329,281,413,291
0.16279864311218262,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,329,281,413,291
0.17019367218017578,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.17745041847229004,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.18516254425048828,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.19333696365356445,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.20114564895629883,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.2081913948059082,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.21553778648376465,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,329,281,413,291
0.22227764129638672,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,329,281,413,291
0.22935962677001953,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.2362501621246338,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.24381184577941895,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,281,413,291
0.2509312629699707,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,444,391,349,330,282,413,291
0.2580103874206543,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.2648758888244629,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
0.2714865207672119,7.241329068666199,0.305872370474876,7.012158449056184,-0.2224458493121949,0.18465019631507468,0.22166130626757338,432,445,391,349,330,282,413,291
